epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,661.821,1.20192,0.90599,1.13791,0.6218,0.79261,0.76856,0.46505,1.09595,0.86287,1.08117,0.000304958,0.000304958,0.000304958
23,690.261,1.17707,0.90733,1.12944,0.58775,0.86124,0.79231,0.51837,1.05901,0.98438,1.06282,0.000301147,0.000301147,0.000301147
24,721.531,1.1674,0.90166,1.13507,0.6091,0.7802,0.82788,0.52126,1.0403,0.82719,1.05719,0.000297335,0.000297335,0.000297335
25,751.493,1.1851,0.91539,1.13953,0.61159,0.81326,0.75741,0.48784,1.04129,2.77905,1.0685,0.000293524,0.000293524,0.000293524
26,780.82,1.18017,0.88433,1.12733,0.5858,0.8495,0.79421,0.49507,1.04665,1.1444,1.05696,0.000289712,0.000289712,0.000289712
27,810.05,1.15995,0.84579,1.12869,0.51654,0.85868,0.83046,0.5226,1.0652,1.00503,1.0707,0.000285901,0.000285901,0.000285901
28,839.31,1.16383,0.84645,1.13021,0.64754,0.84404,0.79741,0.51305,1.05936,1.68623,1.06059,0.000282089,0.000282089,0.000282089
29,868.696,1.15645,0.84282,1.12509,0.63347,0.84866,0.82362,0.51918,1.05006,1.10767,1.05466,0.000278278,0.000278278,0.000278278
30,897.203,1.16325,0.85865,1.13355,0.67847,0.76312,0.81167,0.50566,1.03637,1.00726,1.04401,0.000274466,0.000274466,0.000274466
31,925.399,1.09289,0.76725,1.08735,0.58817,0.77386,0.76225,0.51011,1.05816,0.80637,1.0678,0.000270655,0.000270655,0.000270655
32,956.094,1.12107,0.79222,1.10015,0.6123,0.85247,0.80488,0.52907,1.05812,0.81083,1.07074,0.000266843,0.000266843,0.000266843
33,988.585,1.1406,0.78134,1.11679,0.65389,0.87759,0.84441,0.57961,1.0481,0.87995,1.03271,0.000263032,0.000263032,0.000263032
34,1018.43,1.15775,0.78792,1.12716,0.76872,0.82113,0.84609,0.55527,1.0239,1.52913,1.04329,0.00025922,0.00025922,0.00025922
35,1050.71,1.12246,0.74883,1.09998,0.65653,0.85093,0.84218,0.53328,1.04433,0.77664,1.05256,0.000255409,0.000255409,0.000255409
36,1080.16,1.12996,0.7876,1.11316,0.69169,0.82756,0.83164,0.54816,1.02124,0.71552,1.04989,0.000251597,0.000251597,0.000251597
37,1109.76,1.12459,0.80784,1.1092,0.67034,0.88055,0.80428,0.53572,1.01165,0.82529,1.05057,0.000247786,0.000247786,0.000247786
38,1139.91,1.08314,0.79229,1.07566,0.72314,0.80541,0.80041,0.51439,1.03889,0.93365,1.0558,0.000243974,0.000243974,0.000243974
39,1167.59,1.10939,0.7338,1.10024,0.75594,0.84074,0.84948,0.54737,1.02259,1.08471,1.03365,0.000240163,0.000240163,0.000240163
40,1197.12,1.11122,0.75187,1.10515,0.61947,0.89631,0.8416,0.5457,1.05986,1.76851,1.06634,0.000236351,0.000236351,0.000236351
41,1225.71,1.10714,0.73279,1.09234,0.70243,0.81971,0.84498,0.56175,1.03289,1.81067,1.054,0.00023254,0.00023254,0.00023254
42,1256.09,1.10438,0.75724,1.10021,0.73735,0.7248,0.83147,0.54447,1.04303,0.75956,1.05233,0.000228729,0.000228729,0.000228729
43,1285.73,1.09851,0.69932,1.09827,0.70335,0.83441,0.83676,0.55798,1.03489,0.77007,1.05397,0.000224917,0.000224917,0.000224917
44,1313.22,1.10369,0.73632,1.08257,0.66604,0.88741,0.83919,0.55433,1.02678,1.46287,1.06079,0.000221106,0.000221106,0.000221106
45,1339.21,1.10345,0.72836,1.10642,0.71024,0.84233,0.82265,0.55286,1.04572,1.00238,1.05001,0.000217294,0.000217294,0.000217294
46,1366,1.11271,0.71469,1.09669,0.65214,0.7607,0.84297,0.57092,1.03023,1.15213,1.03864,0.000213482,0.000213482,0.000213482
47,1394.4,1.07747,0.68251,1.07509,0.70825,0.84942,0.85444,0.55076,1.03804,0.71387,1.05983,0.000209671,0.000209671,0.000209671
48,1421.93,1.07759,0.68879,1.07347,0.70875,0.83861,0.84833,0.55537,1.01704,1.23107,1.04108,0.00020586,0.00020586,0.00020586
49,1450.13,1.07815,0.67911,1.09048,0.68803,0.83893,0.84496,0.57105,1.01874,0.86764,1.0311,0.000202048,0.000202048,0.000202048
50,1478.4,1.05539,0.65659,1.06965,0.68159,0.83668,0.83152,0.57367,1.02201,1.03027,1.04853,0.000198236,0.000198236,0.000198236
51,1506.41,1.05414,0.6487,1.07266,0.65918,0.81733,0.81873,0.55493,1.02147,0.78312,1.04724,0.000194425,0.000194425,0.000194425
52,1534.16,1.05671,0.66216,1.07356,0.74123,0.83007,0.84179,0.59163,1.0288,0.62359,1.05753,0.000190613,0.000190613,0.000190613
53,1561.86,1.05148,0.6372,1.0686,0.77257,0.84147,0.85556,0.56165,1.01604,0.81475,1.03728,0.000186802,0.000186802,0.000186802
54,1591.27,1.05766,0.64496,1.06873,0.70487,0.83766,0.82944,0.57773,1.01916,0.83259,1.04281,0.00018299,0.00018299,0.00018299
55,1620.03,1.02762,0.62452,1.06595,0.7517,0.78346,0.83299,0.54469,1.0337,0.57888,1.04679,0.000179179,0.000179179,0.000179179
56,1647.11,1.07057,0.66092,1.08692,0.69349,0.82969,0.83381,0.58636,1.02281,0.61496,1.05705,0.000175367,0.000175367,0.000175367
57,1673.37,1.06408,0.65248,1.08274,0.74662,0.76726,0.82901,0.5406,1.02404,0.78749,1.04827,0.000171556,0.000171556,0.000171556
58,1699.38,1.01223,0.60452,1.0549,0.7807,0.80159,0.84263,0.57471,1.0205,0.7712,1.04852,0.000167745,0.000167745,0.000167745
59,1725.36,1.04286,0.62227,1.06424,0.66522,0.84073,0.82019,0.55227,1.02182,0.94433,1.05421,0.000163933,0.000163933,0.000163933
60,1751.21,1.02364,0.63511,1.05805,0.68855,0.83053,0.84953,0.56917,1.02625,1.2694,1.05055,0.000160122,0.000160122,0.000160122
61,1777.04,1.02467,0.63503,1.0677,0.75537,0.82007,0.83753,0.56797,1.03523,0.79418,1.06317,0.00015631,0.00015631,0.00015631
62,1802.87,1.02353,0.6046,1.05354,0.73771,0.82675,0.84329,0.55904,1.00748,0.86409,1.03658,0.000152498,0.000152498,0.000152498
63,1828.63,1.02797,0.62914,1.07557,0.75987,0.83995,0.84107,0.53924,1.00199,0.57859,1.04327,0.000148687,0.000148687,0.000148687
64,1854.32,0.99463,0.59975,1.04859,0.71614,0.84735,0.82497,0.55433,1.01256,0.92331,1.04785,0.000144875,0.000144875,0.000144875
65,1880.7,1.01427,0.60483,1.05814,0.71087,0.8572,0.81789,0.57108,1.0207,0.98063,1.04852,0.000141064,0.000141064,0.000141064
66,1906.63,1.02815,0.62054,1.05499,0.69618,0.85912,0.82044,0.56367,1.02043,0.97866,1.0457,0.000137252,0.000137252,0.000137252
67,1932.46,0.98697,0.60617,1.05513,0.7182,0.85596,0.84345,0.57609,1.00824,0.85234,1.04322,0.000133441,0.000133441,0.000133441
68,1958.3,1.00428,0.59486,1.05588,0.72257,0.8469,0.8429,0.58536,1.01471,0.82967,1.04357,0.000129629,0.000129629,0.000129629
69,1985.73,1.01579,0.59394,1.05874,0.76899,0.81807,0.85723,0.58702,1.01811,0.72446,1.04664,0.000125818,0.000125818,0.000125818
70,2014.3,0.9773,0.57648,1.04072,0.77157,0.84254,0.83497,0.56759,1.0404,0.84996,1.06261,0.000122007,0.000122007,0.000122007
71,2044.89,0.99386,0.5946,1.04586,0.76761,0.82873,0.84182,0.58101,1.01704,0.67803,1.05143,0.000118195,0.000118195,0.000118195
72,2074.87,1.0035,0.58325,1.05696,0.7652,0.82304,0.82993,0.56556,1.02252,0.57057,1.04833,0.000114384,0.000114384,0.000114384
73,2102.81,0.97078,0.55419,1.03764,0.76774,0.81004,0.83139,0.5728,1.03124,0.65597,1.05397,0.000110572,0.000110572,0.000110572
74,2130.4,0.96891,0.57581,1.02446,0.74093,0.83535,0.84334,0.57065,1.03675,0.74345,1.06018,0.000106761,0.000106761,0.000106761
75,2157.81,0.96662,0.55601,1.03546,0.75967,0.83747,0.83999,0.57625,1.01877,0.79201,1.04273,0.000102949,0.000102949,0.000102949
76,2184.81,0.95737,0.55196,1.03034,0.76004,0.80446,0.83461,0.57767,1.01926,0.91699,1.04252,9.91375e-05,9.91375e-05,9.91375e-05
77,2211.95,0.96294,0.5535,1.03496,0.74889,0.81406,0.84294,0.60524,1.0144,0.83052,1.02839,9.5326e-05,9.5326e-05,9.5326e-05
78,2239.5,0.935,0.56943,1.03176,0.73885,0.80118,0.86373,0.60493,1.01606,0.86705,1.03607,9.15145e-05,9.15145e-05,9.15145e-05
79,2267.86,0.93855,0.5549,1.02497,0.82411,0.78763,0.85886,0.60244,0.9979,0.85575,1.04054,8.7703e-05,8.7703e-05,8.7703e-05
80,2297.9,0.96378,0.59378,1.02021,0.69945,0.83487,0.83794,0.57097,0.99908,0.79195,1.03423,8.38915e-05,8.38915e-05,8.38915e-05
81,2328.06,0.93953,0.53477,1.02938,0.78657,0.79585,0.84227,0.57249,1.00643,1.02126,1.04393,8.008e-05,8.008e-05,8.008e-05
82,2357.72,0.94193,0.55669,1.01609,0.76804,0.81188,0.84183,0.5837,1.00994,0.68556,1.03776,7.62685e-05,7.62685e-05,7.62685e-05
83,2387.32,0.93938,0.52689,1.02734,0.74461,0.809,0.84998,0.58484,1.03325,0.80753,1.04622,7.2457e-05,7.2457e-05,7.2457e-05
84,2417.45,0.9435,0.54876,1.02739,0.70043,0.89454,0.85238,0.59606,1.0194,0.76938,1.04348,6.86455e-05,6.86455e-05,6.86455e-05
85,2447.11,0.92989,0.54126,1.02014,0.83634,0.80104,0.84314,0.58653,1.02033,0.85235,1.04866,6.4834e-05,6.4834e-05,6.4834e-05
86,2475.5,0.95001,0.53465,1.01618,0.73944,0.82562,0.84064,0.57067,1.03169,0.71266,1.05466,6.10225e-05,6.10225e-05,6.10225e-05
87,2503.53,0.90013,0.6008,1.00669,0.80431,0.79177,0.8419,0.57708,1.0396,0.75826,1.06047,5.7211e-05,5.7211e-05,5.7211e-05
88,2531.75,0.92126,0.54688,1.01359,0.83249,0.81524,0.84977,0.57523,1.03767,0.95452,1.0534,5.33995e-05,5.33995e-05,5.33995e-05
89,2560,0.92726,0.53664,1.02274,0.77448,0.80959,0.84122,0.58465,1.03264,0.84998,1.0527,4.9588e-05,4.9588e-05,4.9588e-05
90,2588.37,0.90291,0.52784,1.00004,0.77993,0.82853,0.84276,0.57985,1.02163,0.69056,1.04809,4.57765e-05,4.57765e-05,4.57765e-05
91,2661.73,0.88217,0.50822,1.01791,0.74988,0.85638,0.83594,0.57626,1.01655,0.6123,1.0509,4.1965e-05,4.1965e-05,4.1965e-05
92,2694.58,0.87584,0.49967,0.99928,0.80815,0.82128,0.84486,0.57126,1.01888,0.70106,1.0546,3.81535e-05,3.81535e-05,3.81535e-05
93,2728.02,0.89187,0.45256,1.02455,0.81065,0.81313,0.84291,0.56796,1.01849,0.66355,1.05344,3.4342e-05,3.4342e-05,3.4342e-05
94,2759.28,0.89337,0.47089,1.02034,0.79798,0.81142,0.84821,0.58742,1.02205,0.64121,1.04452,3.05305e-05,3.05305e-05,3.05305e-05
95,2788.53,0.87437,0.48941,1.00131,0.78354,0.83758,0.85295,0.58166,1.02727,0.6503,1.04563,2.6719e-05,2.6719e-05,2.6719e-05
96,2816.66,0.83148,0.45503,0.99037,0.80178,0.81908,0.8482,0.57412,1.0267,0.73674,1.04772,2.29075e-05,2.29075e-05,2.29075e-05
97,2844.68,0.83469,0.46987,1.0121,0.78834,0.82854,0.8419,0.57659,1.02255,0.7511,1.05119,1.9096e-05,1.9096e-05,1.9096e-05
98,2878.99,0.83945,0.45708,0.98764,0.78505,0.8318,0.84194,0.57746,1.02327,0.75382,1.05225,1.52845e-05,1.52845e-05,1.52845e-05
99,2918.14,0.86654,0.46336,1.00467,0.78414,0.83474,0.84549,0.57268,1.02028,0.73807,1.05122,1.1473e-05,1.1473e-05,1.1473e-05
100,2954.28,0.84174,0.47435,0.99114,0.7769,0.83383,0.8445,0.57714,1.01966,0.73387,1.05015,7.6615e-06,7.6615e-06,7.6615e-06
